TVL,Historical_APY,Volatility,Audit_Passed,Liquidity_Score,Chain_Score
110810.81081081081,0.027567567567567567,0.013783783783783784,1,0.02702702702702703,0.5135135135135135
111211.21121121121,0.02784784784784785,0.013923923923923925,0,0.028028028028028028,0.514014014014014
111611.61161161162,0.02812812812812813,0.014064064064064064,1,0.029029029029029027,0.5145145145145145
112012.01201201201,0.028408408408408407,0.014204204204204204,0,0.03003003003003003,0.515015015015015
112412.4124124124,0.028688688688688686,0.014344344344344343,1,0.031031031031031032,0.5155155155155156
112812.81281281282,0.02896896896896897,0.014484484484484484,0,0.03203203203203203,0.516016016016016
113213.21321321321,0.02924924924924925,0.014624624624624626,1,0.03303303303303303,0.5165165165165165
113613.61361361362,0.02952952952952953,0.014764764764764765,0,0.03403403403403403,0.517017017017017
114014.01401401401,0.02980980980980981,0.014904904904904905,1,0.035035035035035036,0.5175175175175175
114414.41441441441,0.030090090090090088,0.015045045045045044,0,0.036036036036036036,0.5180180180180181
114814.81481481482,0.03037037037037037,0.015185185185185185,1,0.037037037037037035,0.5185185185185185
115215.21521521521,0.03065065065065065,0.015325325325325325,0,0.03803803803803804,0.519019019019019
115615.61561561562,0.030930930930930932,0.015465465465465466,1,0.03903903903903904,0.5195195195195195
116016.01601601602,0.03121121121121121,0.015605605605605605,0,0.04004004004004004,0.52002002002002
116416.41641641641,0.03149149149149149,0.015745745745745745,1,0.04104104104104104,0.5205205205205206
116816.81681681682,0.031771771771771776,0.015885885885885888,0,0.04204204204204204,0.521021021021021
117217.21721721721,0.032052052052052055,0.016026026026026027,1,0.043043043043043044,0.5215215215215215
117617.61761761762,0.032332332332332334,0.016166166166166167,0,0.044044044044044044,0.522022022022022
118018.01801801802,0.03261261261261261,0.016306306306306306,1,0.04504504504504504,0.5225225225225225
118418.41841841841,0.03289289289289289,0.016446446446446446,0,0.04604604604604605,0.5230230230230231
118818.81881881882,0.03317317317317317,0.016586586586586585,1,0.04704704704704705,0.5235235235235235
119219.21921921922,0.03345345345345345,0.016726726726726725,0,0.04804804804804805,0.524024024024024
119619.61961961963,0.033733733733733735,0.016866866866866868,1,0.04904904904904905,0.5245245245245245
120020.02002002002,0.034014014014014014,0.017007007007007007,0,0.050050050050050046,0.525025025025025
120420.42042042041,0.03429429429429429,0.017147147147147147,1,0.05105105105105105,0.5255255255255256
120820.82082082082,0.03457457457457457,0.017287287287287286,0,0.05205205205205205,0.526026026026026
121221.22122122122,0.03485485485485486,0.01742742742742743,1,0.05305305305305305,0.5265265265265265
121621.62162162163,0.03513513513513514,0.01756756756756757,0,0.05405405405405406,0.527027027027027
122022.02202202202,0.035415415415415416,0.017707707707707708,1,0.055055055055055056,0.5275275275275275
122422.42242242242,0.035695695695695695,0.017847847847847848,0,0.056056056056056056,0.5280280280280281
122822.82282282283,0.035975975975975974,0.017987987987987987,1,0.057057057057057055,0.5285285285285285
123223.22322322322,0.03625625625625625,0.018128128128128126,0,0.058058058058058054,0.529029029029029
123623.62362362363,0.03653653653653653,0.018268268268268266,1,0.05905905905905906,0.5295295295295295
124024.02402402402,0.03681681681681681,0.018408408408408405,0,0.06006006006006006,0.53003003003003
124424.42442442442,0.0370970970970971,0.01854854854854855,1,0.06106106106106106,0.5305305305305306
124824.82482482483,0.037377377377377376,0.018688688688688688,0,0.062062062062062065,0.531031031031031
125225.22522522522,0.03765765765765766,0.01882882882882883,1,0.06306306306306306,0.5315315315315315
125625.62562562563,0.03793793793793794,0.01896896896896897,0,0.06406406406406406,0.532032032032032
126026.02602602603,0.03821821821821822,0.01910910910910911,1,0.06506506506506507,0.5325325325325325
126426.42642642642,0.0384984984984985,0.01924924924924925,0,0.06606606606606606,0.5330330330330331
126826.82682682683,0.03877877877877878,0.01938938938938939,1,0.06706706706706707,0.5335335335335335
127227.22722722722,0.039059059059059056,0.019529529529529528,0,0.06806806806806806,0.534034034034034
127627.62762762763,0.039339339339339335,0.019669669669669668,1,0.06906906906906907,0.5345345345345345
128028.02802802803,0.039619619619619614,0.019809809809809807,0,0.07007007007007007,0.535035035035035
128428.42842842842,0.0398998998998999,0.01994994994994995,1,0.07107107107107107,0.5355355355355356
128828.82882882883,0.04018018018018018,0.02009009009009009,0,0.07207207207207207,0.536036036036036
129229.22922922923,0.04046046046046046,0.02023023023023023,1,0.07307307307307308,0.5365365365365365
129629.62962962964,0.040740740740740744,0.020370370370370372,0,0.07407407407407407,0.537037037037037
130030.03003003003,0.04102102102102102,0.02051051051051051,1,0.07507507507507508,0.5375375375375375
130430.43043043042,0.0413013013013013,0.02065065065065065,0,0.07607607607607608,0.5380380380380381
130830.83083083083,0.04158158158158158,0.02079079079079079,1,0.07707707707707707,0.5385385385385385
131231.23123123124,0.04186186186186186,0.02093093093093093,0,0.07807807807807808,0.539039039039039
131631.63163163164,0.04214214214214214,0.02107107107107107,1,0.07907907907907907,0.5395395395395395
132032.03203203203,0.04242242242242242,0.02121121121121121,0,0.08008008008008008,0.54004004004004
132432.43243243243,0.0427027027027027,0.02135135135135135,1,0.08108108108108109,0.5405405405405406
132832.83283283282,0.04298298298298298,0.02149149149149149,0,0.08208208208208208,0.541041041041041
133233.23323323324,0.04326326326326326,0.02163163163163163,1,0.08308308308308308,0.5415415415415415
133633.63363363364,0.04354354354354355,0.021771771771771774,0,0.08408408408408408,0.542042042042042
134034.03403403403,0.043823823823823826,0.021911911911911913,1,0.08508508508508508,0.5425425425425425
134434.43443443443,0.044104104104104105,0.022052052052052053,0,0.08608608608608609,0.5430430430430431
134834.83483483485,0.044384384384384384,0.022192192192192192,1,0.08708708708708708,0.5435435435435435
135235.23523523525,0.04466466466466466,0.02233233233233233,0,0.08808808808808809,0.544044044044044
135635.63563563564,0.04494494494494494,0.02247247247247247,1,0.0890890890890891,0.5445445445445446
136036.03603603604,0.04522522522522522,0.02261261261261261,0,0.09009009009009009,0.545045045045045
136436.43643643643,0.0455055055055055,0.02275275275275275,1,0.09109109109109109,0.5455455455455456
136836.83683683682,0.04578578578578578,0.02289289289289289,0,0.0920920920920921,0.546046046046046
137237.23723723725,0.046066066066066065,0.023033033033033033,1,0.09309309309309309,0.5465465465465466
137637.63763763764,0.046346346346346344,0.023173173173173172,0,0.0940940940940941,0.5470470470470471
138038.03803803804,0.04662662662662663,0.023313313313313315,1,0.09509509509509509,0.5475475475475475
138438.43843843843,0.04690690690690691,0.023453453453453454,0,0.0960960960960961,0.5480480480480481
138838.83883883886,0.04718718718718719,0.023593593593593594,1,0.0970970970970971,0.5485485485485485
139239.23923923925,0.04746746746746747,0.023733733733733733,0,0.0980980980980981,0.549049049049049
139639.63963963964,0.047747747747747746,0.023873873873873873,1,0.0990990990990991,0.5495495495495496
140040.04004004004,0.048028028028028025,0.024014014014014012,0,0.10010010010010009,0.55005005005005
140440.44044044043,0.048308308308308304,0.024154154154154152,1,0.1011011011011011,0.5505505505505506
140840.84084084083,0.04858858858858858,0.02429429429429429,0,0.1021021021021021,0.551051051051051
141241.24124124125,0.04886886886886887,0.024434434434434434,1,0.1031031031031031,0.5515515515515516
141641.64164164165,0.04914914914914915,0.024574574574574574,0,0.1041041041041041,0.5520520520520521
142042.04204204204,0.049429429429429426,0.024714714714714713,1,0.10510510510510511,0.5525525525525525
142442.44244244244,0.04970970970970971,0.024854854854854856,0,0.1061061061061061,0.5530530530530531
142842.84284284286,0.04998998998998999,0.024994994994994996,1,0.10710710710710711,0.5535535535535535
143243.24324324325,0.05027027027027027,0.025135135135135135,0,0.10810810810810811,0.5540540540540541
143643.64364364365,0.05055055055055055,0.025275275275275275,1,0.1091091091091091,0.5545545545545546
144044.04404404404,0.05083083083083083,0.025415415415415414,0,0.11011011011011011,0.555055055055055
144444.44444444444,0.05111111111111111,0.025555555555555554,1,0.1111111111111111,0.5555555555555556
144844.84484484483,0.051391391391391386,0.025695695695695693,0,0.11211211211211211,0.556056056056056
145245.24524524526,0.051671671671671665,0.025835835835835833,1,0.11311311311311312,0.5565565565565566
145645.64564564565,0.051951951951951944,0.025975975975975972,0,0.11411411411411411,0.5570570570570571
146046.04604604605,0.05223223223223224,0.02611611611611612,1,0.11511511511511512,0.5575575575575575
146446.44644644644,0.052512512512512516,0.026256256256256258,0,0.11611611611611611,0.5580580580580581
146846.84684684686,0.052792792792792795,0.026396396396396397,1,0.11711711711711711,0.5585585585585585
147247.24724724726,0.053073073073073074,0.026536536536536537,0,0.11811811811811812,0.5590590590590591
147647.64764764765,0.05335335335335335,0.026676676676676676,1,0.11911911911911911,0.5595595595595596
148048.04804804805,0.05363363363363363,0.026816816816816816,0,0.12012012012012012,0.56006006006006
148448.44844844844,0.05391391391391391,0.026956956956956955,1,0.12112112112112113,0.5605605605605606
148848.84884884884,0.05419419419419419,0.027097097097097095,0,0.12212212212212212,0.561061061061061
149249.24924924926,0.05447447447447447,0.027237237237237234,1,0.12312312312312312,0.5615615615615616
149649.64964964965,0.05475475475475475,0.027377377377377374,0,0.12412412412412413,0.5620620620620621
150050.05005005005,0.055035035035035026,0.027517517517517513,1,0.12512512512512514,0.5625625625625625
150450.45045045044,0.05531531531531532,0.02765765765765766,0,0.12612612612612611,0.5630630630630631
150850.85085085087,0.0555955955955956,0.0277977977977978,1,0.12712712712712712,0.5635635635635635
151251.25125125126,0.05587587587587588,0.02793793793793794,0,0.12812812812812813,0.5640640640640641
151651.65165165166,0.056156156156156156,0.028078078078078078,1,0.12912912912912913,0.5645645645645646
152052.05205205205,0.056436436436436435,0.028218218218218218,0,0.13013013013013014,0.565065065065065
152452.45245245245,0.056716716716716714,0.028358358358358357,1,0.13113113113113112,0.5655655655655656
152852.85285285284,0.05699699699699699,0.028498498498498497,0,0.13213213213213212,0.566066066066066
153253.25325325326,0.05727727727727727,0.028638638638638636,1,0.13313313313313313,0.5665665665665666
153653.65365365366,0.05755755755755755,0.028778778778778775,0,0.13413413413413414,0.5670670670670671
154054.05405405405,0.05783783783783783,0.028918918918918915,1,0.13513513513513514,0.5675675675675675
154454.45445445445,0.05811811811811812,0.02905905905905906,0,0.13613613613613612,0.5680680680680681
154854.85485485487,0.0583983983983984,0.0291991991991992,1,0.13713713713713713,0.5685685685685685
155255.25525525527,0.05867867867867868,0.02933933933933934,0,0.13813813813813813,0.5690690690690691
155655.65565565566,0.05895895895895896,0.02947947947947948,1,0.13913913913913914,0.5695695695695696
156056.05605605606,0.05923923923923924,0.02961961961961962,0,0.14014014014014015,0.57007007007007
156456.45645645645,0.05951951951951952,0.02975975975975976,1,0.14114114114114115,0.5705705705705706
156856.85685685684,0.0597997997997998,0.0298998998998999,0,0.14214214214214213,0.571071071071071
157257.25725725727,0.060080080080080075,0.030040040040040038,1,0.14314314314314314,0.5715715715715716
157657.65765765766,0.060360360360360354,0.030180180180180177,0,0.14414414414414414,0.5720720720720721
158058.05805805806,0.06064064064064063,0.030320320320320317,1,0.14514514514514515,0.5725725725725725
158458.45845845845,0.06092092092092091,0.030460460460460456,0,0.14614614614614616,0.5730730730730731
158858.85885885888,0.061201201201201205,0.030600600600600603,1,0.14714714714714713,0.5735735735735735
159259.25925925927,0.061481481481481484,0.030740740740740742,0,0.14814814814814814,0.5740740740740741
159659.65965965966,0.06176176176176176,0.03088088088088088,1,0.14914914914914915,0.5745745745745746
160060.06006006006,0.06204204204204204,0.03102102102102102,0,0.15015015015015015,0.575075075075075
160460.46046046045,0.06232232232232232,0.03116116116116116,1,0.15115115115115116,0.5755755755755756
160860.86086086085,0.0626026026026026,0.0313013013013013,0,0.15215215215215216,0.5760760760760761
161261.26126126127,0.06288288288288288,0.03144144144144144,1,0.15315315315315314,0.5765765765765766
161661.66166166167,0.06316316316316316,0.03158158158158158,0,0.15415415415415415,0.5770770770770771
162062.06206206206,0.06344344344344344,0.03172172172172172,1,0.15515515515515516,0.5775775775775776
162462.46246246248,0.06372372372372372,0.03186186186186186,0,0.15615615615615616,0.5780780780780781
162862.86286286288,0.064004004004004,0.032002002002002,1,0.15715715715715717,0.5785785785785786
163263.26326326327,0.06428428428428429,0.032142142142142144,0,0.15815815815815815,0.5790790790790791
163663.66366366367,0.06456456456456457,0.03228228228228228,1,0.15915915915915915,0.5795795795795796
164064.06406406406,0.06484484484484485,0.03242242242242242,0,0.16016016016016016,0.58008008008008
164464.46446446446,0.06512512512512512,0.03256256256256256,1,0.16116116116116116,0.5805805805805806
164864.86486486485,0.0654054054054054,0.0327027027027027,0,0.16216216216216217,0.5810810810810811
165265.26526526528,0.06568568568568568,0.03284284284284284,1,0.16316316316316315,0.5815815815815816
165665.66566566567,0.06596596596596596,0.03298298298298298,0,0.16416416416416416,0.5820820820820821
166066.06606606607,0.06624624624624624,0.03312312312312312,1,0.16516516516516516,0.5825825825825826
166466.4664664665,0.06652652652652652,0.03326326326326326,0,0.16616616616616617,0.5830830830830831
166866.86686686688,0.0668068068068068,0.0334034034034034,1,0.16716716716716717,0.5835835835835836
167267.26726726728,0.06708708708708709,0.033543543543543546,0,0.16816816816816815,0.5840840840840841
167667.66766766767,0.06736736736736737,0.033683683683683685,1,0.16916916916916916,0.5845845845845846
168068.06806806807,0.06764764764764765,0.033823823823823825,0,0.17017017017017017,0.585085085085085
168468.46846846846,0.06792792792792793,0.033963963963963964,1,0.17117117117117117,0.5855855855855856
168868.86886886886,0.06820820820820821,0.034104104104104103,0,0.17217217217217218,0.5860860860860861
169269.26926926928,0.06848848848848849,0.03424424424424424,1,0.17317317317317318,0.5865865865865866
169669.66966966967,0.06876876876876876,0.03438438438438438,0,0.17417417417417416,0.5870870870870871
170070.07007007007,0.06904904904904904,0.03452452452452452,1,0.17517517517517517,0.5875875875875876
170470.4704704705,0.06932932932932932,0.03466466466466466,0,0.17617617617617617,0.5880880880880881
170870.8708708709,0.0696096096096096,0.0348048048048048,1,0.17717717717717718,0.5885885885885886
171271.27127127128,0.06988988988988988,0.03494494494494494,0,0.1781781781781782,0.5890890890890891
171671.67167167168,0.07017017017017017,0.03508508508508509,1,0.17917917917917917,0.5895895895895896
172072.07207207207,0.07045045045045045,0.035225225225225226,0,0.18018018018018017,0.5900900900900901
172472.47247247247,0.07073073073073073,0.035365365365365366,1,0.18118118118118118,0.5905905905905906
172872.87287287286,0.07101101101101101,0.035505505505505505,0,0.18218218218218218,0.5910910910910911
173273.27327327328,0.07129129129129129,0.035645645645645645,1,0.1831831831831832,0.5915915915915916
173673.67367367368,0.07157157157157157,0.035785785785785784,0,0.1841841841841842,0.5920920920920921
174074.07407407407,0.07185185185185185,0.035925925925925924,1,0.18518518518518517,0.5925925925925926
174474.4744744745,0.07213213213213213,0.03606606606606606,0,0.18618618618618618,0.5930930930930931
174874.8748748749,0.0724124124124124,0.0362062062062062,1,0.1871871871871872,0.5935935935935936
175275.2752752753,0.07269269269269268,0.03634634634634634,0,0.1881881881881882,0.5940940940940941
175675.67567567568,0.07297297297297296,0.03648648648648648,1,0.1891891891891892,0.5945945945945946
176076.07607607607,0.07325325325325326,0.03662662662662663,0,0.19019019019019018,0.5950950950950951
176476.47647647647,0.07353353353353353,0.03676676676676677,1,0.19119119119119118,0.5955955955955956
176876.87687687686,0.07381381381381381,0.03690690690690691,0,0.1921921921921922,0.5960960960960962
177277.2772772773,0.07409409409409409,0.037047047047047046,1,0.1931931931931932,0.5965965965965966
177677.67767767768,0.07437437437437437,0.037187187187187186,0,0.1941941941941942,0.5970970970970971
178078.07807807808,0.07465465465465465,0.037327327327327325,1,0.19519519519519518,0.5975975975975976
178478.4784784785,0.07493493493493493,0.037467467467467465,0,0.1961961961961962,0.5980980980980981
178878.8788788789,0.07521521521521521,0.037607607607607604,1,0.1971971971971972,0.5985985985985987
179279.2792792793,0.07549549549549549,0.037747747747747744,0,0.1981981981981982,0.5990990990990991
179679.67967967968,0.07577577577577577,0.03788788788788788,1,0.1991991991991992,0.5995995995995996
180080.08008008008,0.07605605605605606,0.03802802802802803,0,0.20020020020020018,0.6001001001001001
180480.48048048047,0.07633633633633634,0.03816816816816817,1,0.2012012012012012,0.6006006006006006
180880.88088088087,0.07661661661661662,0.03830830830830831,0,0.2022022022022022,0.6011011011011012
181281.2812812813,0.0768968968968969,0.03844844844844845,1,0.2032032032032032,0.6016016016016016
181681.6816816817,0.07717717717717718,0.03858858858858859,0,0.2042042042042042,0.6021021021021021
182082.08208208208,0.07745745745745745,0.03872872872872873,1,0.20520520520520522,0.6026026026026026
182482.4824824825,0.07773773773773773,0.03886886886886887,0,0.2062062062062062,0.6031031031031031
182882.8828828829,0.07801801801801801,0.039009009009009006,1,0.2072072072072072,0.6036036036036037
183283.2832832833,0.07829829829829829,0.039149149149149146,0,0.2082082082082082,0.6041041041041041
183683.6836836837,0.07857857857857857,0.039289289289289285,1,0.2092092092092092,0.6046046046046046
184084.08408408408,0.07885885885885885,0.039429429429429425,0,0.21021021021021022,0.6051051051051051
184484.48448448448,0.07913913913913914,0.03956956956956957,1,0.2112112112112112,0.6056056056056056
184884.88488488487,0.07941941941941942,0.03970970970970971,0,0.2122122122122122,0.6061061061061062
185285.2852852853,0.0796996996996997,0.03984984984984985,1,0.2132132132132132,0.6066066066066066
185685.6856856857,0.07997997997997998,0.03998998998998999,0,0.21421421421421422,0.6071071071071071
186086.0860860861,0.08026026026026026,0.04013013013013013,1,0.21521521521521522,0.6076076076076076
186486.4864864865,0.08054054054054054,0.04027027027027027,0,0.21621621621621623,0.6081081081081081
186886.8868868869,0.08082082082082082,0.04041041041041041,1,0.2172172172172172,0.6086086086086087
187287.2872872873,0.0811011011011011,0.04055055055055055,0,0.2182182182182182,0.6091091091091091
187687.6876876877,0.08138138138138137,0.04069069069069069,1,0.21921921921921922,0.6096096096096096
188088.0880880881,0.08166166166166165,0.040830830830830826,0,0.22022022022022023,0.6101101101101101
188488.48848848848,0.08194194194194193,0.040970970970970966,1,0.22122122122122123,0.6106106106106106
188888.88888888888,0.08222222222222222,0.04111111111111111,0,0.2222222222222222,0.6111111111111112
189289.2892892893,0.0825025025025025,0.04125125125125125,1,0.22322322322322322,0.6116116116116116
189689.6896896897,0.08278278278278278,0.04139139139139139,0,0.22422422422422422,0.6121121121121121
190090.09009009012,0.08306306306306306,0.04153153153153153,1,0.22522522522522523,0.6126126126126126
190490.4904904905,0.08334334334334334,0.04167167167167167,0,0.22622622622622623,0.6131131131131131
190890.8908908909,0.08362362362362362,0.04181181181181181,1,0.2272272272272272,0.6136136136136137
191291.2912912913,0.0839039039039039,0.04195195195195195,0,0.22822822822822822,0.6141141141141141
191691.6916916917,0.08418418418418418,0.04209209209209209,1,0.22922922922922923,0.6146146146146146
192092.0920920921,0.08446446446446447,0.042232232232232235,0,0.23023023023023023,0.6151151151151151
192492.49249249249,0.08474474474474475,0.042372372372372374,1,0.23123123123123124,0.6156156156156156
192892.89289289288,0.08502502502502503,0.042512512512512514,0,0.23223223223223222,0.6161161161161162
193293.2932932933,0.0853053053053053,0.04265265265265265,1,0.23323323323323322,0.6166166166166166
193693.6936936937,0.08558558558558559,0.04279279279279279,0,0.23423423423423423,0.6171171171171171
194094.09409409412,0.08586586586586586,0.04293293293293293,1,0.23523523523523523,0.6176176176176176
194494.49449449452,0.08614614614614614,0.04307307307307307,0,0.23623623623623624,0.6181181181181181
194894.8948948949,0.08642642642642642,0.04321321321321321,1,0.23723723723723725,0.6186186186186187
195295.2952952953,0.0867067067067067,0.04335335335335335,0,0.23823823823823823,0.6191191191191191
195695.6956956957,0.08698698698698698,0.04349349349349349,1,0.23923923923923923,0.6196196196196196
196096.0960960961,0.08726726726726726,0.04363363363363363,0,0.24024024024024024,0.6201201201201201
196496.4964964965,0.08754754754754755,0.043773773773773776,1,0.24124124124124124,0.6206206206206206
196896.89689689688,0.08782782782782783,0.043913913913913916,0,0.24224224224224225,0.6211211211211212
197297.2972972973,0.08810810810810811,0.044054054054054055,1,0.24324324324324323,0.6216216216216216
197697.6976976977,0.08838838838838839,0.044194194194194195,0,0.24424424424424424,0.6221221221221221
198098.09809809813,0.08866866866866867,0.044334334334334334,1,0.24524524524524524,0.6226226226226226
198498.49849849852,0.08894894894894895,0.044474474474474474,0,0.24624624624624625,0.6231231231231231
198898.89889889891,0.08922922922922923,0.04461461461461461,1,0.24724724724724725,0.6236236236236237
199299.2992992993,0.0895095095095095,0.04475475475475475,0,0.24824824824824826,0.6241241241241241
199699.6996996997,0.08978978978978978,0.04489489489489489,1,0.24924924924924924,0.6246246246246246
200100.1001001001,0.09007007007007006,0.04503503503503503,0,0.2502502502502503,0.6251251251251251
200500.5005005005,0.09035035035035036,0.04517517517517518,1,0.25125125125125125,0.6256256256256256
200900.9009009009,0.09063063063063063,0.04531531531531532,0,0.25225225225225223,0.6261261261261262
201301.3013013013,0.09091091091091091,0.04545545545545546,1,0.25325325325325326,0.6266266266266266
201701.7017017017,0.09119119119119119,0.045595595595595596,0,0.25425425425425424,0.6271271271271271
202102.10210210213,0.09147147147147147,0.045735735735735736,1,0.2552552552552553,0.6276276276276276
202502.50250250252,0.09175175175175175,0.045875875875875875,0,0.25625625625625625,0.6281281281281281
202902.90290290292,0.09203203203203203,0.046016016016016015,1,0.25725725725725723,0.6286286286286287
203303.3033033033,0.09231231231231231,0.046156156156156154,0,0.25825825825825827,0.6291291291291291
203703.7037037037,0.09259259259259259,0.046296296296296294,1,0.25925925925925924,0.6296296296296297
204104.1041041041,0.09287287287287287,0.04643643643643643,0,0.2602602602602603,0.6301301301301301
204504.5045045045,0.09315315315315315,0.04657657657657657,1,0.26126126126126126,0.6306306306306306
204904.9049049049,0.09343343343343344,0.04671671671671672,0,0.26226226226226224,0.6311311311311312
205305.30530530532,0.09371371371371372,0.04685685685685686,1,0.26326326326326327,0.6316316316316316
205705.7057057057,0.093993993993994,0.046996996996997,0,0.26426426426426425,0.6321321321321322
206106.10610610613,0.09427427427427428,0.04713713713713714,1,0.2652652652652653,0.6326326326326326
206506.50650650653,0.09455455455455455,0.04727727727727728,0,0.26626626626626626,0.6331331331331331
206906.90690690692,0.09483483483483483,0.047417417417417417,1,0.26726726726726724,0.6336336336336337
207307.30730730732,0.09511511511511511,0.047557557557557556,0,0.2682682682682683,0.6341341341341341
207707.7077077077,0.09539539539539539,0.047697697697697695,1,0.26926926926926925,0.6346346346346347
208108.1081081081,0.09567567567567567,0.047837837837837835,0,0.2702702702702703,0.6351351351351351
208508.5085085085,0.09595595595595595,0.047977977977977974,1,0.27127127127127126,0.6356356356356356
208908.9089089089,0.09623623623623624,0.04811811811811812,0,0.27227227227227224,0.6361361361361362
209309.30930930932,0.09651651651651652,0.04825825825825826,1,0.2732732732732733,0.6366366366366366
209709.7097097097,0.0967967967967968,0.0483983983983984,0,0.27427427427427425,0.6371371371371372
210110.11011011014,0.09707707707707708,0.04853853853853854,1,0.2752752752752753,0.6376376376376376
210510.51051051053,0.09735735735735736,0.04867867867867868,0,0.27627627627627627,0.6381381381381381
210910.91091091093,0.09763763763763764,0.04881881881881882,1,0.2772772772772773,0.6386386386386387
211311.31131131132,0.09791791791791792,0.04895895895895896,0,0.2782782782782783,0.6391391391391391
211711.71171171172,0.0981981981981982,0.0490990990990991,1,0.27927927927927926,0.6396396396396397
212112.1121121121,0.09847847847847847,0.04923923923923924,0,0.2802802802802803,0.6401401401401401
212512.5125125125,0.09875875875875875,0.049379379379379376,1,0.28128128128128127,0.6406406406406406
212912.9129129129,0.09903903903903903,0.049519519519519516,0,0.2822822822822823,0.6411411411411412
213313.31331331332,0.09931931931931932,0.04965965965965966,1,0.2832832832832833,0.6416416416416416
213713.71371371372,0.0995995995995996,0.0497997997997998,0,0.28428428428428426,0.6421421421421422
214114.11411411414,0.09987987987987988,0.04993993993993994,1,0.2852852852852853,0.6426426426426426
214514.51451451454,0.10016016016016016,0.05008008008008008,0,0.2862862862862863,0.6431431431431431
214914.91491491493,0.10044044044044044,0.05022022022022022,1,0.2872872872872873,0.6436436436436437
215315.31531531533,0.10072072072072072,0.05036036036036036,0,0.2882882882882883,0.6441441441441441
215715.71571571572,0.101001001001001,0.0505005005005005,1,0.28928928928928926,0.6446446446446447
216116.1161161161,0.10128128128128128,0.05064064064064064,0,0.2902902902902903,0.6451451451451451
216516.5165165165,0.10156156156156156,0.05078078078078078,1,0.2912912912912913,0.6456456456456456
216916.9169169169,0.10184184184184183,0.05092092092092092,0,0.2922922922922923,0.6461461461461462
217317.31731731733,0.10212212212212211,0.05106106106106106,1,0.2932932932932933,0.6466466466466466
217717.71771771772,0.1024024024024024,0.0512012012012012,0,0.29429429429429427,0.6471471471471472
218118.11811811815,0.10268268268268269,0.05134134134134134,1,0.2952952952952953,0.6476476476476476
218518.51851851854,0.10296296296296296,0.05148148148148148,0,0.2962962962962963,0.6481481481481481
218918.91891891893,0.10324324324324324,0.05162162162162162,1,0.2972972972972973,0.6486486486486487
219319.31931931933,0.10352352352352352,0.05176176176176176,0,0.2982982982982983,0.6491491491491491
219719.71971971972,0.1038038038038038,0.0519019019019019,1,0.29929929929929927,0.6496496496496497
220120.12012012012,0.10408408408408408,0.05204204204204204,0,0.3003003003003003,0.6501501501501501
220520.5205205205,0.10436436436436436,0.05218218218218218,1,0.3013013013013013,0.6506506506506506
220920.92092092094,0.10464464464464464,0.05232232232232232,0,0.3023023023023023,0.6511511511511512
221321.32132132133,0.10492492492492492,0.05246246246246246,1,0.3033033033033033,0.6516516516516516
